# t_us, static pressure [Pa]
1953863000,99630.9724
1953963000,99628.0103
1954063000,99626.5293
1954163000,99626.5293
1954263000,99628.0103
1954363000,99626.5293
1954463000,99628.0103
1954566000,99629.4914
1954663000,99630.9724
1954763000,99629.4914
1954863000,99632.4535
1954966000,99633.9346
1955063000,99635.4157
1955163000,99636.8968
1955263000,99638.3780
1955363000,99636.8968
1955463000,99633.9346
1955563000,99633.9346
1955664000,99632.4535
1955763000,99630.9724
1955863000,99630.9724
1955963000,99629.4914
1956063000,99628.0103
1956163000,99628.0103
1956263000,99626.5293
1956363000,99625.0483
1956463000,99625.0483
1956563000,99626.5293
1956663000,99628.0103
1956763000,99628.0103
1956863000,99628.0103
1956963000,99629.4914
1957063000,99629.4914
1957163000,99630.9724
1957263000,99630.9724
1957363000,99632.4535
1957463000,99633.9346
1957563000,99633.9346
1957665000,99633.9346
1957763000,99632.4535
1957863000,99632.4535
1957963000,99629.4914
1958063000,99629.4914
1958163000,99628.0103
1958263000,99626.5293
1958363000,99626.5293
1958463000,99626.5293
1958563000,99626.5293
1958663000,99629.4914
1958763000,99630.9724
1958863000,99632.4535
1958965000,99632.4535
1959063000,99635.4157
1959163000,99636.8968
1959265000,99638.3780
1959363000,99638.3780
1959463000,99635.4157
1959563000,99635.4157
1959663000,99633.9346
1959763000,99632.4535
1959863000,99630.9724
1959963000,99630.9724
1960063000,99629.4914
1960163000,99630.9724
1960263000,99629.4914
1960363000,99629.4914
1960465000,99630.9724
1960565000,99632.4535
1960664000,99633.9346
1960765000,99635.4157
1960863000,99635.4157
1960963000,99635.4157
1961063000,99635.4157
1961163000,99633.9346
1961263000,99632.4535
1961363000,99629.4914
1961463000,99628.0103
1961563000,99626.5293
1961663000,99626.5293
1961763000,99625.0483
1961863000,99625.0483
1961963000,99626.5293
1962066000,99628.0103
1962163000,99630.9724
1962263000,99633.9346
1962363000,99638.3780
1962463000,99638.3780
1962563000,99636.8968
1962664000,99636.8968
1962763000,99635.4157
1962863000,99633.9346
1962963000,99633.9346
1963063000,99630.9724
1963163000,99630.9724
1963263000,99629.4914
1963363000,99629.4914
1963463000,99630.9724
1963563000,99632.4535
1963663000,99632.4535
1963763000,99630.9724
1963863000,99632.4535
1963965000,99632.4535
1964064000,99630.9724
1964163000,99630.9724
1964263000,99632.4535
1964363000,99632.4535
1964463000,99632.4535
1964563000,99632.4535
1964663000,99633.9346
1964763000,99633.9346
1964863000,99632.4535
1964963000,99632.4535
1965063000,99633.9346
1965163000,99632.4535
1965263000,99632.4535
1965363000,99632.4535
1965463000,99632.4535
1965563000,99633.9346
1965663000,99633.9346
1965763000,99632.4535
1965863000,99635.4157
1965963000,99633.9346
1966063000,99633.9346
1966163000,99633.9346
1966263000,99635.4157
1966363000,99635.4157
1966463000,99633.9346
1966563000,99633.9346
1966663000,99633.9346
1966763000,99632.4535
1966863000,99632.4535
1966963000,99632.4535
1967063000,99632.4535
1967163000,99632.4535
1967263000,99632.4535
1967363000,99632.4535
1967463000,99632.4535
1967565000,99633.9346
1967663000,99632.4535
1967763000,99632.4535
1967863000,99632.4535
1967963000,99633.9346
1968063000,99633.9346
1968163000,99633.9346
1968263000,99635.4157
1968363000,99635.4157
1968463000,99633.9346
1968563000,99635.4157
1968663000,99636.8968
1968766000,99636.8968
1968865000,99635.4157
1968963000,99635.4157
1969063000,99636.8968
1969167000,99636.8968
1969263000,99638.3780
1969363000,99638.3780
1969463000,99641.3403
1969563000,99641.3403
1969663000,99644.3027
1969763000,99645.7839
1969863000,99647.2652
1969963000,99647.2652
1970063000,99647.2652
1970163000,99647.2652
1970263000,99647.2652
1970363000,99648.7464
1970463000,99648.7464
1970563000,99648.7464
1970663000,99648.7464
1970763000,99648.7464
1970863000,99650.2277
1970963000,99648.7464
1971063000,99648.7464
1971163000,99648.7464
1971263000,99648.7464
1971363000,99648.7464
1971463000,99650.2277
1971563000,99647.2652
1971665000,99648.7464
1971764000,99648.7464
1971863000,99648.7464
1971963000,99648.7464
1972063000,99647.2652
1972163000,99647.2652
1972263000,99647.2652
1972363000,99648.7464
1972463000,99648.7464
1972563000,99647.2652
1972663000,99647.2652
1972763000,99647.2652
1972863000,99648.7464
1972963000,99648.7464
1973063000,99648.7464
1973163000,99648.7464
1973263000,99647.2652
1973363000,99647.2652
1973463000,99647.2652
1973563000,99647.2652
1973663000,99647.2652
1973763000,99647.2652
1973863000,99647.2652
1973963000,99648.7464
1974063000,99648.7464
1974163000,99647.2652
1974263000,99648.7464
1974363000,99648.7464
1974463000,99647.2652
1974566000,99648.7464
1974663000,99648.7464
1974763000,99648.7464
1974863000,99650.2277
1974963000,99648.7464
1975063000,99647.2652
1975163000,99648.7464
1975263000,99648.7464
1975363000,99647.2652
1975463000,99648.7464
1975563000,99648.7464
1975663000,99648.7464
1975763000,99648.7464
1975863000,99647.2652
1975963000,99648.7464
1976063000,99647.2652
1976163000,99648.7464
1976263000,99648.7464
1976364000,99648.7464
1976463000,99648.7464
1976563000,99648.7464
1976663000,99648.7464
1976763000,99648.7464
1976863000,99648.7464
1976963000,99648.7464
1977063000,99648.7464
1977163000,99648.7464
1977263000,99648.7464
1977363000,99647.2652
1977463000,99648.7464
1977563000,99648.7464
1977663000,99648.7464
1977763000,99648.7464
1977863000,99648.7464
1977963000,99648.7464
1978063000,99648.7464
1978163000,99650.2277
1978263000,99648.7464
1978363000,99650.2277
1978463000,99648.7464
1978563000,99650.2277
1978663000,99648.7464
1978763000,99650.2277
1978863000,99648.7464
1978963000,99648.7464
1979063000,99648.7464
1979163000,99648.7464
1979263000,99650.2277
1979363000,99650.2277
1979463000,99650.2277
1979563000,99650.2277
1979663000,99648.7464
1979763000,99648.7464
1979863000,99648.7464
1979963000,99648.7464
1980063000,99648.7464
1980163000,99648.7464
1980263000,99650.2277
1980366000,99650.2277
1980464000,99648.7464
1980563000,99650.2277
1980663000,99648.7464
1980763000,99648.7464
1980863000,99648.7464
1980963000,99648.7464
1981063000,99647.2652
1981163000,99648.7464
