# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_1: Groves LS GNSS fixes (Export_Demo_4.m)
53000000,51.0058695046,0.0064308182,23.3857,6.25,0,0,6.25,0,6.25,16.9688,0.0103,0.0196,0.01,0,0,0.01,0,0.01,1
53500000,51.0059352620,0.0064611510,21.2565,6.25,0,0,6.25,0,6.25,15.9900,-0.0001,0.0002,0.01,0,0,0.01,0,0.01,1
54000000,51.0060243077,0.0064275436,24.4199,6.25,0,0,6.25,0,6.25,14.9624,-0.0050,-0.0369,0.01,0,0,0.01,0,0.01,1
54500000,51.0060790386,0.0064285248,22.1208,6.25,0,0,6.25,0,6.25,13.7667,0.0029,-0.0071,0.01,0,0,0.01,0,0.01,1
55000000,51.0061490403,0.0064258268,24.2238,6.25,0,0,6.25,0,6.25,12.5968,0.0123,0.0146,0.01,0,0,0.01,0,0.01,1
55500000,51.0061865331,0.0064424400,21.1502,6.25,0,0,6.25,0,6.25,11.2295,0.0003,-0.0273,0.01,0,0,0.01,0,0.01,1
56000000,51.0062381996,0.0064433483,20.0289,6.25,0,0,6.25,0,6.25,9.8554,0.0076,0.0609,0.01,0,0,0.01,0,0.01,1
56500000,51.0062782530,0.0064401875,22.5433,6.25,0,0,6.25,0,6.25,8.4357,-0.0064,-0.0334,0.01,0,0,0.01,0,0.01,1
57000000,51.0063085659,0.0064452087,21.9841,6.25,0,0,6.25,0,6.25,6.8626,0.0128,0.0105,0.01,0,0,0.01,0,0.01,1
57500000,51.0063409074,0.0064340778,23.0072,6.25,0,0,6.25,0,6.25,5.3089,0.0062,0.0012,0.01,0,0,0.01,0,0.01,1
58000000,51.0063557449,0.0064249945,20.5950,6.25,0,0,6.25,0,6.25,3.4290,0.0034,-0.0130,0.01,0,0,0.01,0,0.01,1
58500000,51.0063718503,0.0064289350,22.1125,6.25,0,0,6.25,0,6.25,1.4804,-0.0111,0.0050,0.01,0,0,0.01,0,0.01,1
59000000,51.0063787121,0.0064238989,22.7967,6.25,0,0,6.25,0,6.25,0.0007,-0.0224,0.0235,0.01,0,0,0.01,0,0.01,1
59500000,51.0063834666,0.0064134535,20.5065,6.25,0,0,6.25,0,6.25,0.0012,0.0143,0.0114,0.01,0,0,0.01,0,0.01,1
60000000,51.0063732188,0.0064464270,18.3771,6.25,0,0,6.25,0,6.25,-0.0109,-0.0084,0.0295,0.01,0,0,0.01,0,0.01,1
