# t_us, static pressure [Pa]
5540797024,101050.609375
5540837698,101050.937500
5540877427,101051.359375
5540917668,101051.578125
5540957398,101051.546875
5540997546,101051.765625
5541037046,101051.062500
5541077983,101051.656250
5541117014,101051.296875
5541157315,101051.484375
5541197399,101050.406250
5541237785,101051.125000
5541277464,101051.687500
5541317617,101051.812500
5541357812,101051.421875
5541399011,101051.437500
5541439435,101050.656250
5541479265,101051.187500
5541519413,101051.515625
5541559691,101051.156250
5541599799,101051.312500
5541639742,101051.515625
5541679555,101051.328125
5541719820,101051.984375
5541759877,101051.750000
5541799542,101051.750000
5541839780,101051.359375
5541879899,101052.156250
5541919770,101052.015625
5541959650,101051.187500
5541999467,101051.578125
5542039029,101051.484375
5542079937,101051.718750
5542120102,101051.937500
5542161660,101051.984375
5542201528,101051.875000
5542241989,101051.968750
5542281835,101051.265625
5542322084,101051.937500
5542362407,101051.234375
5542402313,101051.156250
5542442783,101051.812500
5542482942,101051.609375
5542525584,101051.984375
5542565701,101051.406250
5542605096,101051.687500
5542645635,101051.453125
5542685916,101051.046875
5542725055,101051.765625
5542765510,101051.125000
5542805798,101052.312500
5542845124,101051.453125
5542888880,101050.703125
5542929890,101051.640625
5542969203,101051.156250
5543009469,101051.718750
5543049395,101052.000000
5543089831,101051.984375
5543129604,101051.843750
5543169582,101052.078125
5543209650,101051.640625
5543252590,101051.609375
5543292969,101052.140625
5543332745,101051.515625
5543373790,101052.468750
5543413437,101052.234375
5543453397,101052.500000
5543493787,101051.500000
5543533831,101051.828125
5543574822,101051.359375
5543614974,101050.953125
5543654110,101051.140625
5543694762,101051.109375
5543734574,101051.250000
5543775071,101051.312500
5543815488,101050.796875
5543855535,101051.968750
5543895802,101051.328125
5543935920,101051.921875
5543975413,101052.265625
5544015836,101050.500000
5544055320,101051.625000
5544095968,101050.859375
5544135714,101051.375000
5544180541,101052.062500
5544220540,101051.453125
5544260208,101051.812500
5544300451,101051.125000
5544340481,101051.984375
5544380775,101052.421875
5544420765,101050.687500
5544461054,101052.468750
5544501235,101051.046875
5544544973,101050.265625
5544584502,101051.953125
5544624274,101050.906250
5544664073,101051.703125
5544704250,101051.031250
5544744120,101050.828125
5544784385,101051.765625
5544824448,101051.312500
5544864172,101051.828125
5544904660,101051.750000
5544944242,101051.718750
5544984790,101052.062500
5545024507,101051.578125
5545064552,101051.593750
5545104049,101051.296875
5545144464,101051.609375
5545184015,101051.046875
5545224627,101051.718750
5545264456,101050.671875
5545307215,101051.125000
5545347511,101051.093750
5545387418,101050.343750
5545427769,101051.906250
5545467596,101050.828125
5545508033,101051.937500
5545548541,101051.687500
5545588506,101050.875000
5545628271,101051.421875
5545670918,101051.375000
5545711101,101051.625000
5545751678,101051.234375
5545791620,101052.046875
5545831530,101051.328125
5545871831,101051.546875
5545912055,101051.937500
5545952572,101050.718750
5545992532,101051.500000
5546037021,101051.453125
5546077605,101051.453125
5546117826,101052.171875
5546157937,101051.078125
5546197419,101051.656250
5546237824,101051.156250
5546277603,101051.218750
5546317809,101050.984375
5546357939,101051.218750
5546397425,101051.859375
5546438090,101051.250000
5546478693,101051.390625
5546518921,101051.140625
