# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
5485951358,-23.7633,21.001,21.7421
5486051363,-25.0636,19.7142,22.5233
5486151738,-24.1534,20.3696,21.5262
5486251507,-25.0213,22.7403,22.3834
5486352097,-24.0201,20.5117,21.5334
5486451471,-24.8321,21.3083,21.3763
5486552319,-23.8578,21.4685,24.0197
5486652272,-24.7375,20.963,22.4919
5486752982,-24.4419,19.6769,20.4608
5486853111,-24.0998,20.7672,25.2011
5486953057,-25.434,21.1499,21.2746
5487052503,-23.4172,20.1964,20.0193
5487152327,-25.1823,21.432,21.6662
5487253169,-25.4209,20.6702,21.0672
5487352678,-24.9451,21.9261,20.6593
5487452510,-25.386,21.6233,23.3601
5487552463,-24.3775,19.3958,22.3257
5487652671,-25.4959,19.1529,21.6482
5487753621,-24.3454,19.1942,21.5615
5487856923,-25.0269,21.3633,22.8792
5487958010,-24.8411,20.8253,21.7304
5488058094,-23.671,22.3145,20.7741
5488158545,-23.0621,22.2598,22.467
5488258493,-24.1118,20.9874,22.0255
5488358286,-23.0467,19.3799,21.1048
5488458938,-24.0147,21.0553,22.9681
5488558715,-24.0937,20.7149,21.6352
5488658208,-25.1521,22.6063,20.5991
5488759407,-23.048,21.0922,22.411
5488860267,-24.2555,20.7138,20.6033
5488960862,-23.5637,21.1532,20.0647
5489060769,-24.4777,22.2019,24.1452
5489160439,-25.7857,21.0059,19.9587
5489261184,-24.2621,21.2632,20.6296
5489360838,-25.9843,20.38,20.0203
5489460716,-24.5903,22.6288,20.0401
5489560286,-25.0137,20.4786,21.0593
5489660811,-23.889,21.0742,19.7749
5489760210,-25.1629,20.0665,19.8149
5489860484,-24.0788,20.7171,21.258
5489960716,-24.4877,19.8076,21.5905
5490061095,-24.2014,19.682,21.208
5490160860,-23.4885,20.8127,19.9564
5490262512,-24.7374,21.5823,22.3288
5490362534,-24.6801,20.8951,22.7655
5490463459,-24.7913,20.9704,20.4295
5490564091,-25.3022,22.1708,24.5185
5490664381,-15.8468,7.06311,50.553
5490765385,27.6579,-7.38451,152.805
5490867780,17.3357,-2.51226,118.856
5490968097,24.4495,-8.61151,155.738
5491067228,14.8038,-2.80501,118.088
5491168352,10.1138,-1.17796,101.358
5491270148,5.06156,3.1779,86.2662
5491369856,-20.3963,17.6418,15.9653
5491473476,-21.3134,20.8463,14.4308
5491573383,-22.211,16.1631,24.7094
5491673471,-20.2182,16.7731,27.0841
5491773692,-19.1634,20.0117,18.3297
5491873610,-21.6682,18.7897,25.6755
5491974052,-21.9683,21.4436,29.1808
5492073988,-19.5759,22.6874,16.1175
5492173550,-21.58,21.8005,14.0985
5492273757,-20.339,22.6501,18.3604
5492373463,-21.6812,19.3848,15.5754
5492473273,-22.5778,20.0387,15.8891
5492573618,-21.4058,18.6993,17.3293
5492673565,-22.5309,20.4586,14.593
5492773302,-22.2349,19.0805,17.714
5492874069,-21.0599,19.3241,18.6683
5492974134,-21.8435,19.5745,17.9317
5493073460,-21.9314,18.1318,17.1076
5493174073,-21.2263,17.4723,16.5164
