# t_us, speed_mps
# from 0x40/0x80 odometry frames. Both replay harnesses read the first two columns only; the rest is the producer's own record: stddev_mps, delay_ms, reverse (1 = travelling backwards, blank = direction unknown)
5512797644,0.0000,0.0802,88,
5512897207,0.0000,0.0802,87,
5512996844,0.0000,0.0802,86,
5513098349,0.0000,0.0802,86,
5513196366,0.0000,0.0802,84,
5513299572,0.0000,0.0802,87,
5513400806,0.0000,0.0802,86,
5513501462,0.0000,0.0802,87,
5513600124,0.0000,0.0802,86,
5513703658,0.0000,0.0802,88,
5513802120,0.0000,0.0802,85,
5513903605,0.0000,0.0802,86,
5514005226,0.0000,0.0802,87,
5514105492,0.0000,0.0802,88,
5514204421,0.0000,0.0802,87,
5514305646,0.0000,0.0802,88,
5514408714,0.0000,0.0802,89,
5514507055,0.0000,0.0802,87,
5514607162,0.0000,0.0802,88,
5514707846,0.0000,0.0802,88,
5514806881,0.0000,0.0802,85,
5514907954,0.0000,0.0802,86,
5515007572,0.0000,0.0802,87,
5515108944,0.0000,0.0802,86,
5515211630,0.0000,0.0802,87,
5515312292,0.0000,0.0802,87,
5515411260,0.0000,0.0802,87,
5515511760,0.0000,0.0802,88,
5515611582,0.0000,0.0802,86,
5515712756,0.0000,0.0802,86,
5515813207,0.0000,0.0802,87,
5515912961,0.0000,0.0802,85,
5516015636,0.0000,0.0802,88,
5516116785,0.0000,0.0802,88,
5516216678,0.0000,0.0802,89,
5516315482,0.0000,0.0802,86,
5516416484,0.0000,0.0802,86,
5516516317,0.0000,0.0802,86,
5516617001,0.0000,0.0802,85,
5516718164,0.0000,0.0802,87,
5516816887,0.0000,0.0802,86,
5516918703,0.0000,0.0802,86,
5517019492,0.0000,0.0802,87,
5517122057,0.0000,0.0802,89,
5517222023,0.0000,0.0802,87,
5517321348,0.0000,0.0802,86,
5517421289,0.0000,0.0802,87,
5517521172,0.0000,0.0802,85,
5517623946,0.0000,0.0802,88,
5517722249,0.0000,0.0802,86,
5517824109,0.0000,0.0802,87,
5517925101,0.0000,0.0802,87,
5518027416,0.0000,0.0802,89,
5518127064,0.0000,0.0802,87,
5518226234,0.0000,0.0802,86,
5518327469,0.0000,0.0802,88,
5518428018,0.0000,0.0802,85,
5518531349,0.0000,0.0802,89,
5518630445,0.0000,0.0802,86,
5518732713,0.0000,0.0802,88,
5518831721,0.0000,0.0802,87,
5518931358,0.0000,0.0802,85,
