# t_us, lat_deg, lon_deg, h_m, roll_deg, pitch_deg, yaw_deg, vn_mps, ve_mps, vd_mps
# KF-GINS truth.nav, independent post-processed truth, decimated to 10 Hz
457361410000,30.4537612032,114.4635544455,33.9010,0.448126,-2.675777,94.209716,-0.5530,11.0950,0.1870
457361510000,30.4537607109,114.4635660017,33.8840,0.373424,-2.704620,94.158834,-0.5370,11.1020,0.1750
457361610000,30.4537602277,114.4635775535,33.8650,0.302172,-2.706321,94.114399,-0.5340,11.0920,0.1780
457361710000,30.4537597447,114.4635890998,33.8470,0.273132,-2.692955,94.076534,-0.5260,11.0900,0.1830
457361810000,30.4537592807,114.4636006456,33.8280,0.177030,-2.670300,94.039475,-0.5100,11.0960,0.1880
457361910000,30.4537588141,114.4636122057,33.8100,0.132056,-2.703972,94.000223,-0.5200,11.1130,0.1730
457362010000,30.4537583480,114.4636237809,33.7920,0.133042,-2.798298,93.988889,-0.5130,11.1170,0.1810
457362110000,30.4537578882,114.4636353466,33.7730,0.103015,-2.842376,93.977710,-0.5090,11.0970,0.2060
457362210000,30.4537574265,114.4636468885,33.7520,0.057247,-2.782405,93.950780,-0.5150,11.0760,0.2120
457362310000,30.4537569557,114.4636584184,33.7310,0.082801,-2.671867,93.927944,-0.5300,11.0750,0.1960
457362410000,30.4537564808,114.4636699579,33.7120,0.145451,-2.604112,93.922715,-0.5250,11.0930,0.1770
457362510000,30.4537560137,114.4636815186,33.6960,0.162054,-2.621736,93.940583,-0.5170,11.1130,0.1650
457362610000,30.4537555598,114.4636930934,33.6790,0.072856,-2.697205,94.002954,-0.4940,11.1180,0.1680
457362710000,30.4537551132,114.4637046582,33.6610,-0.069844,-2.702453,94.139854,-0.5100,11.0960,0.1900
457362810000,30.4537546405,114.4637162089,33.6420,-0.172766,-2.654205,94.310482,-0.5410,11.0940,0.1980
457362910000,30.4537541330,114.4637277618,33.6230,-0.274587,-2.623339,94.508442,-0.5880,11.1030,0.1660
457363010000,30.4537535687,114.4637393254,33.6060,-0.309020,-2.650760,94.753261,-0.6570,11.1000,0.1690
457363110000,30.4537529474,114.4637508765,33.5900,-0.280919,-2.644650,95.046077,-0.7290,11.0830,0.1710
457363210000,30.4537522688,114.4637624102,33.5730,-0.246172,-2.596577,95.318244,-0.7740,11.0670,0.1670
457363310000,30.4537515353,114.4637739359,33.5560,-0.206016,-2.546804,95.555646,-0.8350,11.0690,0.1670
457363410000,30.4537507563,114.4637854758,33.5400,-0.147671,-2.584864,95.781040,-0.8820,11.0940,0.1540
457363510000,30.4537499539,114.4637970209,33.5250,-0.136866,-2.669474,96.019632,-0.9050,11.0820,0.1680
457363610000,30.4537491224,114.4638085512,33.5070,-0.152100,-2.698931,96.249255,-0.9410,11.0680,0.1830
457363710000,30.4537482549,114.4638200660,33.4880,-0.169647,-2.690954,96.446577,-0.9950,11.0580,0.1780
457363810000,30.4537473331,114.4638315668,33.4700,-0.123670,-2.670744,96.585063,-1.0530,11.0390,0.1820
457363910000,30.4537463711,114.4638430594,33.4530,-0.004530,-2.680737,96.671284,-1.0750,11.0350,0.1650
457364010000,30.4537453922,114.4638545514,33.4360,0.122673,-2.728088,96.721295,-1.0850,11.0370,0.1630
457364110000,30.4537444129,114.4638660418,33.4190,0.209719,-2.819707,96.763632,-1.0730,11.0260,0.1850
457364210000,30.4537434476,114.4638775149,33.4000,0.247468,-2.836206,96.800262,-1.0590,11.0110,0.2060
457364310000,30.4537424906,114.4638889748,33.3790,0.229499,-2.844976,96.799203,-1.0640,10.9980,0.2110
457364410000,30.4537415278,114.4639004189,33.3580,0.229413,-2.818057,96.772707,-1.0710,10.9790,0.2070
457364510000,30.4537405677,114.4639118504,33.3380,0.259319,-2.793272,96.766325,-1.0550,10.9740,0.2010
457364610000,30.4537396200,114.4639232715,33.3190,0.257377,-2.808238,96.763648,-1.0450,10.9630,0.1890
457364710000,30.4537386739,114.4639346686,33.3010,0.249244,-2.897044,96.753351,-1.0490,10.9210,0.1750
457364810000,30.4537377370,114.4639460058,33.2830,0.245462,-2.941841,96.755948,-1.0330,10.8510,0.1860
457364910000,30.4537368102,114.4639572588,33.2640,0.227817,-2.948821,96.757665,-1.0190,10.7620,0.1910
457365010000,30.4537358907,114.4639684173,33.2460,0.203649,-2.921693,96.750125,-1.0190,10.6750,0.1780
457365110000,30.4537349707,114.4639794874,33.2280,0.213501,-2.886818,96.750404,-1.0120,10.5900,0.1700
457365210000,30.4537340690,114.4639904761,33.2120,0.168314,-2.889758,96.779927,-0.9870,10.5210,0.1670
457365310000,30.4537331778,114.4640013845,33.1950,0.100888,-2.908017,96.834251,-0.9900,10.4370,0.1590
457365410000,30.4537322872,114.4640122088,33.1790,0.014629,-2.958791,96.901171,-0.9910,10.3590,0.1700
457365510000,30.4537313853,114.4640229498,33.1610,-0.031584,-3.021033,96.989479,-1.0150,10.2770,0.1830
457365610000,30.4537304651,114.4640336032,33.1430,-0.049612,-3.104173,97.103616,-1.0250,10.1860,0.1750
457365710000,30.4537295331,114.4640441650,33.1240,-0.061772,-3.161266,97.238222,-1.0460,10.0980,0.1980
457365810000,30.4537285753,114.4640546242,33.1040,-0.038676,-3.179913,97.348547,-1.0730,9.9950,0.1950
457365910000,30.4537275994,114.4640649782,33.0840,0.014270,-3.142081,97.453911,-1.0870,9.8970,0.2000
457366010000,30.4537266153,114.4640752303,33.0640,0.086459,-3.038505,97.569795,-1.0960,9.7970,0.1960
457366110000,30.4537256232,114.4640853956,33.0450,0.143123,-2.955400,97.687485,-1.1090,9.7310,0.1780
457366210000,30.4537246202,114.4640954957,33.0280,0.188199,-2.974531,97.801527,-1.1180,9.6710,0.1580
457366310000,30.4537236064,114.4641055208,33.0130,0.219072,-3.079792,97.915050,-1.1230,9.5850,0.1520
457366410000,30.4537225947,114.4641154462,32.9960,0.223966,-3.144936,98.015200,-1.1260,9.4780,0.1750
457366510000,30.4537215730,114.4641252587,32.9780,0.277421,-3.120729,98.068686,-1.1390,9.3700,0.1870
457366610000,30.4537205430,114.4641349675,32.9600,0.361668,-3.075928,98.084405,-1.1390,9.2860,0.1820
457366710000,30.4537195241,114.4641445955,32.9420,0.453985,-3.054561,98.068490,-1.1220,9.2090,0.1670
457366810000,30.4537185197,114.4641541433,32.9260,0.534988,-3.104767,98.000191,-1.1050,9.1310,0.1570
457366910000,30.4537175332,114.4641636083,32.9100,0.602291,-3.183709,97.889541,-1.0740,9.0450,0.1670
457367010000,30.4537165778,114.4641729705,32.8930,0.693761,-3.202730,97.736274,-1.0370,8.9410,0.1630
457367110000,30.4537156549,114.4641822250,32.8760,0.810718,-3.169727,97.505936,-0.9990,8.8380,0.1790
457367210000,30.4537147810,114.4641913761,32.8570,0.883624,-3.065605,97.188468,-0.9410,8.7470,0.1820
457367310000,30.4537139679,114.4642004441,32.8410,0.937294,-2.991879,96.843093,-0.8580,8.6760,0.1540
457367410000,30.4537132266,114.4642094330,32.8260,0.938038,-2.962717,96.528531,-0.7830,8.5910,0.1480
457367510000,30.4537125487,114.4642183404,32.8120,0.915435,-2.933740,96.234187,-0.7270,8.5210,0.1380
457367610000,30.4537119138,114.4642271706,32.7990,0.892435,-2.992313,95.934661,-0.6800,8.4450,0.1330
457367710000,30.4537113207,114.4642359196,32.7850,0.852219,-3.095190,95.655763,-0.6410,8.3690,0.1350
457367810000,30.4537107620,114.4642445836,32.7710,0.830271,-3.212573,95.432639,-0.6050,8.2660,0.1430
457367910000,30.4537102300,114.4642531317,32.7560,0.847637,-3.261030,95.267532,-0.5800,8.1500,0.1540
457368010000,30.4537097281,114.4642615559,32.7400,0.859111,-3.188435,95.133881,-0.5360,8.0300,0.1670
457368110000,30.4537092543,114.4642698524,32.7240,0.832235,-3.021761,95.004372,-0.5150,7.9140,0.1520
457368210000,30.4537087969,114.4642780407,32.7100,0.818313,-2.910377,94.908875,-0.4920,7.8140,0.1270
457368310000,30.4537083581,114.4642861253,32.6980,0.825044,-2.884822,94.836661,-0.4800,7.7180,0.1170
457368410000,30.4537079301,114.4642941066,32.6870,0.834255,-2.984955,94.758831,-0.4680,7.6130,0.0960
457368510000,30.4537075150,114.4643019646,32.6770,0.823896,-3.179181,94.682037,-0.4470,7.4760,0.0960
457368610000,30.4537071241,114.4643096641,32.6670,0.800211,-3.265073,94.643537,-0.4200,7.3130,0.1160
457368710000,30.4537067521,114.4643171878,32.6550,0.769432,-3.187047,94.630814,-0.4040,7.1390,0.1260
457368810000,30.4537063897,114.4643245329,32.6420,0.714463,-3.054954,94.622953,-0.3980,6.9700,0.1210
457368910000,30.4537060311,114.4643317089,32.6310,0.679655,-2.961177,94.637640,-0.3980,6.8150,0.1040
457369010000,30.4537056738,114.4643387219,32.6220,0.679660,-2.969639,94.662486,-0.3980,6.6530,0.0840
457369110000,30.4537053163,114.4643455567,32.6140,0.683115,-3.094109,94.676114,-0.3920,6.4740,0.0690
457369210000,30.4537049643,114.4643521949,32.6070,0.707392,-3.258518,94.701262,-0.3890,6.2750,0.0730
457369310000,30.4537046197,114.4643586224,32.5990,0.753249,-3.362202,94.739712,-0.3720,6.0720,0.0870
457369410000,30.4537042921,114.4643648339,32.5900,0.740838,-3.385454,94.760828,-0.3550,5.8590,0.0930
457369510000,30.4537039708,114.4643708268,32.5810,0.738666,-3.390484,94.771176,-0.3490,5.6560,0.0880
457369610000,30.4537036603,114.4643766125,32.5720,0.736413,-3.402702,94.782225,-0.3410,5.4590,0.0940
457369710000,30.4537033564,114.4643821958,32.5620,0.753153,-3.399176,94.802270,-0.3320,5.2680,0.1060
457369810000,30.4537030586,114.4643875837,32.5510,0.764182,-3.403372,94.807294,-0.3290,5.0790,0.1040
457369910000,30.4537027654,114.4643927729,32.5420,0.801806,-3.462776,94.813019,-0.3190,4.8850,0.0870
457370010000,30.4537024867,114.4643977578,32.5340,0.823256,-3.564139,94.833841,-0.2960,4.6840,0.0690
457370110000,30.4537022265,114.4644025201,32.5270,0.830120,-3.607077,94.859313,-0.2780,4.4670,0.0770
457370210000,30.4537019839,114.4644070580,32.5190,0.817912,-3.548761,94.882212,-0.2610,4.2530,0.0860
457370310000,30.4537017512,114.4644113782,32.5100,0.780760,-3.435023,94.878955,-0.2560,4.0480,0.0820
457370410000,30.4537015227,114.4644154862,32.5030,0.781751,-3.343766,94.877991,-0.2480,3.8450,0.0700
457370510000,30.4537013034,114.4644193856,32.4960,0.796622,-3.307113,94.893492,-0.2330,3.6460,0.0660
