# t_us, static pressure [Pa]
325153000,92583.203125
325193002,92584.625000
325233000,92585.000000
325273384,92583.578125
325313209,92584.890625
325353033,92583.390625
325393001,92584.343750
325433000,92583.187500
325473002,92583.937500
325513002,92585.406250
325553441,92584.625000
325593222,92584.171875
325633045,92584.437500
325672999,92583.406250
325713001,92583.953125
325753000,92583.578125
325793001,92584.578125
325833408,92581.968750
325873276,92583.359375
325913057,92582.812500
325953002,92582.828125
325994807,92584.296875
326034000,92583.609375
326074002,92583.921875
326114000,92583.281250
326154000,92583.734375
326194395,92583.062500
326234263,92584.156250
326274002,92584.468750
326314000,92584.515625
326354002,92583.546875
326394000,92583.546875
326434001,92584.109375
326474321,92584.093750
326514187,92583.531250
326554002,92583.890625
326594002,92584.171875
326634002,92583.453125
326673999,92583.437500
326714000,92583.781250
326754327,92584.250000
326794153,92583.734375
326834020,92583.640625
326874000,92583.859375
326914002,92583.890625
326954000,92585.171875
326994000,92584.343750
327034338,92584.187500
327074163,92583.953125
327114011,92584.218750
327154000,92584.125000
327193999,92583.890625
327234000,92583.812500
327274000,92582.890625
327314351,92583.453125
327354172,92583.828125
327394001,92583.609375
327434002,92584.312500
327474001,92582.843750
327514000,92582.968750
327554002,92583.546875
327594359,92584.671875
327634181,92583.156250
327674007,92584.125000
327714000,92583.593750
327754002,92584.250000
327794001,92583.812500
327834002,92583.750000
327874370,92583.750000
327914196,92584.140625
327954018,92583.593750
327994001,92583.250000
328035772,92582.953125
328075002,92583.359375
328115001,92583.265625
328155001,92583.484375
328195001,92583.531250
328235315,92583.531250
328275230,92583.843750
328315002,92583.625000
328355000,92582.218750
328394999,92582.484375
328435000,92583.437500
328475000,92584.109375
328515284,92583.406250
328555105,92582.968750
328595000,92583.312500
328634999,92582.656250
328675002,92582.718750
328715000,92582.578125
328755000,92581.875000
328795291,92583.218750
328835116,92582.921875
328875001,92583.328125
328915000,92582.812500
328955002,92583.046875
328995002,92582.796875
329034999,92582.515625
329075303,92582.750000
329115127,92582.718750
329155001,92582.937500
329195000,92583.578125
329235001,92583.296875
329275002,92583.484375
329314999,92583.015625
329355313,92582.703125
329395136,92582.843750
329435002,92583.156250
329475002,92582.640625
329515000,92582.984375
329555002,92584.078125
329595001,92583.500000
329635324,92583.218750
329675147,92584.453125
329715000,92583.671875
329755000,92582.750000
329795002,92582.812500
329835002,92582.531250
329875001,92583.593750
329915331,92583.984375
329955157,92583.812500
329995000,92584.312500
330035002,92583.593750
330076732,92582.906250
330116000,92583.890625
330156002,92583.500000
330196001,92583.359375
330236410,92584.265625
330276280,92582.953125
330316193,92583.796875
330356002,92583.359375
330396000,92583.375000
330436000,92583.906250
330476001,92583.312500
330516418,92582.734375
330556246,92583.859375
330596069,92583.328125
330636000,92583.781250
330676001,92583.156250
330716004,92583.625000
330756002,92583.796875
330796427,92582.734375
330836255,92583.984375
330876079,92583.687500
330916001,92583.203125
330956002,92584.812500
330996002,92583.531250
331035999,92583.656250
331076000,92584.125000
331116263,92583.859375
