# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]  -- block-averaged from 786 Hz by 8 (inslib_decimate_dataset.py)
184293590,0.0325750385,-0.0904973201,-0.0287113324,0.902614026,0.697311233,-9.4397386
184303546,0.0252473203,-0.0614529098,-0.0310428787,1.11390232,0.629375761,-8.93605842
184313501,0.0188855282,-0.0777404285,-0.0306098773,1.1890204,0.575805499,-8.56405934
184324702,0.0119575038,-0.0913633229,-0.0316757272,1.11330377,0.552761309,-8.45811592
184334658,0.0066615621,-0.0587882853,-0.0287446401,0.991798039,0.626383009,-8.70621506
184344614,0.00116577336,0.02145023,-0.0244479325,0.995090065,0.707785866,-8.90523307
184354570,-0.00782733547,0.120241197,-0.0224494641,1.14742115,0.770932935,-9.04409677
184364525,-0.0163874427,0.196282924,-0.0243813168,1.33805945,0.80744451,-9.05277575
184375726,-0.0166872132,0.219798242,-0.0284448702,1.55054485,0.874482157,-8.74661722
184385682,-0.00609532925,0.18372588,-0.0359391277,1.62775785,0.920570538,-8.44674346
184395638,0.0126569678,0.108949847,-0.0401359115,1.55443543,0.904708952,-8.35217249
184405593,0.0323418839,0.0311094946,-0.0440995404,1.4496891,0.880467661,-8.31955149
184415549,0.0465643184,-0.018818913,-0.0453985456,1.40000942,0.887051715,-8.37791016
184426750,0.054291731,-0.0376045183,-0.04912902,1.35841017,0.91488431,-8.57872382
184436706,0.05535758,-0.0332411949,-0.0520601081,1.40449855,0.980724856,-8.70172593
184446661,0.0525597249,-0.0266129401,-0.0557239665,1.52809921,0.992695863,-8.64875422
184456617,0.051527183,-0.0449322357,-0.0616194494,1.49607676,0.925957492,-8.68825855
184466573,0.0539919605,-0.09459418,-0.0665823125,1.42664491,0.834678554,-8.71908389
184477774,0.058122129,-0.164740428,-0.0724777938,1.36349784,0.733523534,-8.87949541
184487730,0.064717075,-0.2115379,-0.0798721293,1.31621236,0.765246706,-9.18715032
184497685,0.0670486216,-0.21247052,-0.0864337681,1.28389064,0.853532892,-9.4867248
184507641,0.0654498475,-0.169070445,-0.093461716,1.31501526,0.940921252,-9.57411316
184517597,0.058188745,-0.109449465,-0.102288285,1.35092828,0.998980643,-9.52862333
184528798,0.0442993872,-0.0515604897,-0.109016461,1.40779058,0.978330654,-9.32122561
184538753,0.0294441043,-0.0421010721,-0.114345714,1.4027029,0.877774184,-9.21348654
184548709,0.0210172281,-0.0752090356,-0.120374425,1.31800801,0.77811554,-9.24640681
184558665,0.0139559726,-0.100756125,-0.126136676,1.05584293,0.755969174,-9.51485667
184568621,0.00376378264,-0.0569896635,-0.129200996,0.767341632,0.763451054,-9.89972459
184579821,-0.017686447,0.0738767223,-0.13096631,0.753574973,0.718559773,-10.0664209
184589777,-0.0387702908,0.198447933,-0.13293147,0.848445213,0.59825114,-10.117597
184599733,-0.0541251908,0.2516072,-0.133897396,1.07649292,0.483628735,-9.916484
184609689,-0.0650501528,0.231855668,-0.134097244,1.36230074,0.474949754,-9.93803182
184620890,-0.0726110252,0.193718223,-0.136362176,1.45747026,0.584783755,-10.275315
184630845,-0.0847683759,0.221030626,-0.142191041,1.02920744,0.565031592,-10.4327337
184640801,-0.0933617923,0.305599156,-0.144189509,0.515651183,0.59136781,-10.4081932
184650757,-0.0927955585,0.375645484,-0.139726264,0.112826753,0.542585951,-10.0047702
184660713,-0.0858675363,0.327249235,-0.125903522,-0.0281318695,0.457891067,-9.89343981
184671913,-0.0712454067,0.119541731,-0.0979249639,0.236128139,0.616806203,-10.5680061
184681869,-0.0576225117,-0.164940276,-0.0683143191,0.865204625,0.897526347,-11.4490723
184691825,-0.0507944101,-0.364420755,-0.0575225875,1.30992758,1.19410808,-12.4821704
184701781,-0.0459647784,-0.428538277,-0.0668487758,1.32938047,1.20847329,-13.2432272
184711737,-0.048529479,-0.378743111,-0.0950937967,1.18453127,1.02262338,-13.356054
184722937,-0.0532924968,-0.295340356,-0.136495405,1.10881465,0.85802202,-12.9756752
184732893,-0.0612197542,-0.249175729,-0.179096095,1.14592477,0.718859048,-11.8022171
184742849,-0.0654498469,-0.276388209,-0.207341118,1.06721539,0.569819995,-10.6928039
184752805,-0.0679479326,-0.354361792,-0.213403141,0.861314047,0.379181688,-9.99938323
184762761,-0.0734437218,-0.439696402,-0.194017995,0.686537326,0.253186826,-9.85154128
184773961,-0.0869666926,-0.464044406,-0.161942575,0.438737454,0.322020123,-10.3854482
184783917,-0.100289816,-0.387569675,-0.131932236,0.189141931,0.504578,-11.3176905
184793873,-0.112014164,-0.234153905,-0.114145865,-0.00568622894,0.62009823,-11.8348381
184803829,-0.125437214,-0.0410019146,-0.108483537,-0.0451905563,0.638054742,-11.9267156
184813785,-0.127735451,0.10345406,-0.105119449,0.162207162,0.700303985,-11.7366758
184824985,-0.119042113,0.144622514,-0.102821211,0.638354017,0.708683691,-10.9079828
184834941,-0.10375383,0.0886320837,-0.0992239654,1.03309802,0.64194532,-10.0394861
184844897,-0.0899310853,-0.00506278702,-0.0908637045,1.15340665,0.510862779,-9.48223568
184854853,-0.0811045175,-0.0720447945,-0.0793392047,1.13844289,0.400729503,-9.28561186
184864809,-0.0800386684,-0.0776071971,-0.0703127879,1.06631757,0.343567938,-9.4759509
184876009,-0.0852013778,-0.0279452523,-0.0643506886,0.992396588,0.336086058,-9.90092168
184885965,-0.0884988508,0.0330080401,-0.0622856043,1.00885673,0.4321534,-10.0329021
184895921,-0.0813709802,0.0763081935,-0.0603204447,0.974739351,0.536001896,-9.99878469
