# t_us, static pressure [Pa]
3410071239,99155.546875
3410111123,99154.609375
3410151567,99155.281250
3410191784,99157.546875
3410231767,99158.546875
3410271704,99158.390625
3410311482,99156.640625
3410351034,99157.046875
3410391848,99157.000000
3410431798,99158.437500
3410472093,99157.468750
3410512097,99159.812500
3410554773,99158.015625
3410594087,99158.953125
3410634080,99158.328125
3410675117,99157.703125
3410715149,99158.343750
3410755401,99159.078125
3410795822,99159.437500
3410835910,99159.234375
3410875767,99159.140625
3410915555,99159.234375
3410955703,99158.906250
3410995845,99158.890625
3411035865,99159.718750
3411076028,99159.843750
3411120157,99161.312500
3411160127,99160.406250
3411200542,99161.062500
3411241131,99161.328125
3411285294,99161.953125
3411325669,99163.000000
3411365730,99161.109375
3411406012,99160.406250
3411450113,99159.609375
3411490222,99161.703125
3411531608,99162.578125
3411571123,99163.031250
3411611873,99161.578125
3411651737,99160.234375
3411691730,99161.671875
3411732297,99160.281250
3411772379,99162.359375
3411812490,99162.609375
3411852313,99162.078125
3411892308,99161.500000
3411932786,99162.390625
3411972761,99163.578125
3412012923,99162.562500
3412052699,99163.140625
3412092927,99162.343750
3412133257,99163.703125
3412173387,99161.875000
3412213516,99162.609375
3412253343,99165.421875
3412293314,99163.953125
3412333618,99164.171875
3412373674,99163.609375
3412413582,99165.281250
3412453717,99163.625000
3412493769,99163.718750
3412534069,99164.812500
3412574456,99165.203125
3412614614,99164.531250
3412654171,99163.156250
3412694403,99163.625000
3412734687,99164.562500
3412774279,99164.750000
3412814105,99166.390625
3412854130,99166.156250
3412895046,99165.296875
3412935571,99164.968750
3412975532,99165.359375
3413015682,99164.312500
3413055587,99166.265625
3413095713,99165.671875
3413136029,99167.265625
3413176076,99166.187500
3413218722,99165.578125
3413258064,99165.531250
3413299124,99166.343750
3413339635,99164.656250
3413379238,99168.187500
3413419604,99167.468750
3413459615,99166.593750
3413499630,99166.390625
3413539449,99166.500000
3413579427,99167.296875
3413619706,99165.703125
3413659067,99166.562500
3413699011,99166.359375
3413739092,99168.125000
3413782175,99168.078125
3413822876,99166.859375
3413862746,99166.859375
3413902285,99167.546875
3413942563,99167.000000
3413982357,99167.406250
3414022757,99167.156250
3414062830,99166.921875
3414102585,99167.156250
3414142770,99168.796875
3414182616,99167.000000
3414222771,99166.250000
3414262280,99167.812500
3414302054,99167.812500
3414345453,99169.171875
3414385492,99167.187500
3414425590,99169.531250
3414465285,99166.468750
3414505392,99169.328125
3414545300,99170.484375
3414585550,99170.343750
3414625596,99168.500000
3414665239,99168.625000
3414705232,99168.437500
