# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2], imu_temp_c [degC]
# block-averaged from 798 Hz by 4 (inslib_decimate_dataset.py)
3713776638,-0.0154006003,0.00457539788,0.00795878956,-0.28551917,-0.386558336,-10.00582,25.275
3713781652,-0.00702483528,-0.00242226924,0.00848937551,-0.318990482,-0.319549016,-10.0106034,25.375
3713786666,0.00324223161,0.00403711551,0.010611718,-0.402071063,-0.421259592,-9.85035617,25.375
3713791681,-0.00810557889,0.0185707318,0.0119381829,-0.163587955,-0.652202474,-9.96516006,25.45
3713796695,-0.0156707863,0.00834337262,0.0124687688,-0.0285073023,-0.470918316,-10.0769747,25.35
3713801709,-0.0186428319,0.000538282203,0.00981583973,-0.266990401,-0.448781276,-10.16248,25.375
3713806724,-0.0154006005,0.0185707315,0.0100811327,-0.272369722,-0.199889485,-10.08415,25.325
3713811738,-0.0145900427,0.013995334,0.0114075969,-0.199450077,-0.196299699,-10.0602325,25.325
3713816753,-0.0078353934,0.00699766734,0.0114075972,-0.429565365,-0.195701408,-10.0895311,25.45
3713821767,-0.00864595144,0.0183015907,0.0132646483,-0.433749273,-0.297411998,-10.1272015,25.325
3713826781,-0.0118881823,0.0123804878,0.0137952345,-0.376369873,-0.250146485,-10.0058197,25.325
3713831796,-0.0132391121,0.0102273597,0.0119381829,-0.528186191,-0.266898814,-10.0010365,25.275
3713836810,-0.0189130179,0.0209930008,0.0129993553,-0.539542519,-0.136469949,-10.1098614,25.35
3713841824,-0.0172919021,0.0113039237,0.010877011,-0.574209243,-0.0533065843,-10.2348304,25.275
3713846839,-0.00297204563,0.006459385,0.0119381829,-0.730209495,-0.064674237,-10.0990986,25.375
3713851853,0.00108074388,0.0279906688,0.0135299416,-0.559864409,-0.280061366,-10.0297375,25.325
3713856868,-0.0145900425,0.023415271,0.0145911135,-0.304047929,-0.45895234,-10.1618817,25.325
3713861882,-0.0275589683,0.00861251291,0.0106117183,-0.51443904,-0.277668173,-10.4351399,25.325
3713866896,-0.0110776251,0.0188398728,0.0122034759,-0.5335655,-0.175359289,-10.3077787,25.35
3713871911,-0.00729502137,0.0306820792,0.012999355,-0.255634066,-0.315959216,-10.1636754,25.325
3713876925,-0.0183726451,0.018570732,0.0122034761,-0.156415535,-0.30638646,-10.1738405,25.375
3713881939,-0.0278291543,0.0156101804,0.010611718,-0.295680106,-0.198094594,-10.2461911,25.35
3713886954,-0.0186428319,0.0263758216,0.0100811326,-0.239496113,-0.0880078441,-10.1535111,25.35
3713891968,-0.0154006005,0.0261066805,0.0100811326,-0.235909897,-0.279463069,-10.1756347,25.325
3713896982,-0.0178322749,0.021800424,0.0103464253,-0.236507599,-0.406900451,-10.1857995,25.375
3713901997,-0.0294502704,0.0261066805,0.0100811326,-0.125932732,-0.131683566,-10.1044797,25.375
3713907011,-0.0199937617,0.022069565,0.00795878956,-0.290300778,-0.190316729,-10.1582943,25.275
3713912025,-0.0137794846,0.0247609753,0.0103464253,-0.408048091,-0.190915028,-9.87188163,25.425
3713917040,-0.0240465517,0.0341809142,0.00901996147,-0.256231769,-0.278266468,-9.8856341,25.375
3713922054,-0.0264782248,0.0279906683,0.0108770112,-0.25025475,-0.206470766,-10.0482732,25.125
3713927069,-0.0186428317,0.0236844112,0.0103464256,-0.361427329,-0.150829092,-9.97293332,25.375
3713932083,-0.0102670665,0.0374106061,0.00928525418,-0.360829628,-0.351857075,-9.96695367,25.3
3713937097,-0.0170217161,0.036334042,0.0116728899,-0.186300625,-0.321942195,-9.9035722,25.375
3713942112,-0.019723576,0.0322969259,0.00955054702,-0.207220198,-0.277069879,-9.92091263,25.3
3713947126,-0.019723576,0.0387563113,0.0100811326,-0.0942545224,-0.0275797907,-9.867696,25.325
3713952140,-0.0116179968,0.0409094375,0.00981583987,-0.0601855093,-0.147837603,-10.0070156,25.275
3713957155,-0.00405278969,0.0390254539,0.0114075969,-0.170162679,-0.386558327,-9.9627682,25.3
3713962169,-0.00864595117,0.0470996798,0.010877011,-0.130714347,-0.376985576,-9.86829426,25.325
3713967183,-0.0262080393,0.0484453855,0.00848937551,0.0940216155,-0.305189856,-10.0309337,25.325
3713972198,-0.0229658076,0.0379488887,0.00769349646,0.0282743904,-0.00125469735,-10.1277992,25.35
3713977212,-0.00459316135,0.0460231177,0.00901996133,0.0366422197,-0.156812065,-10.0243557,25.375
3713982227,-0.00702483535,0.0508676543,0.0119381829,0.0270789865,-0.396131088,-9.9107478,25.35
3713987241,-0.0181024599,0.0384871708,0.00955054715,-0.13011664,-0.277668169,-9.8892219,25.3
3713992255,-0.019993762,0.0473688224,0.00822408267,-0.0554038941,-0.079631681,-9.94542806,25.3
3713997270,-0.0170217164,0.0527516421,0.00742820335,0.0384353247,-0.0473236098,-10.0841497,25.35
3714002284,0.00135092975,0.0384871698,0.0103464256,-0.121748813,-0.282454558,-9.97293333,25.45
3714007298,-0.0124285551,0.0425242838,0.0114075972,-0.341703158,-0.225017985,-9.75408833,25.325
3714012313,-0.0129689266,0.0540973478,0.00769349645,-0.222162751,-0.277069874,-10.0578407,25.3
3714017327,-0.00891613693,0.0414477206,0.00901996147,-0.184507524,-0.0604861563,-10.0446857,25.3
3714022341,0.0018913018,0.0368723236,0.00901996147,-0.467220585,-0.269292011,-10.0440883,25.375
3714027356,-0.0113478103,0.048176244,0.00848937577,-0.376369872,-0.101170389,-9.85214948,25.4
3714032370,-0.00972669498,0.045215692,0.00610173794,-0.347082477,-0.0473236077,-10.1098614,25.35
3714037385,-0.00108074393,0.0395637349,0.00716291024,-0.283128357,0.0244721031,-10.1295934,25.325
3714042399,0.0113478115,0.0514059374,0.00848937526,-0.119358009,-0.283651152,-10.0775727,25.325
3714047413,0.00405278954,0.0392945918,0.00901996121,-0.181519017,-0.420063003,-9.90417017,25.325
3714052428,-0.00945650895,0.0312203607,0.00477527345,-0.372185956,-0.229206075,-9.79534579,25.275
3714057442,-0.00783539314,0.0460231157,0.00397939478,-0.273565127,-0.0150155419,-9.99744904,25.325
3714062456,0.00243167398,0.0398328734,0.00450998034,-0.0506222774,-0.129290376,-10.0697994,25.35
3714067471,0.0116179963,0.0312203623,0.00822408215,-0.241886917,-0.293822212,-9.96635599,25.325
3714072485,-0.00081055798,0.0390254513,0.00742820335,-0.172553485,-0.432028947,-9.85812913,25.275
3714077499,-0.0205341335,0.0352574768,0.00397939446,0.0139295424,-0.161000145,-10.053057,25.325
3714082514,-0.00081055797,0.0201855777,0.00397939446,-0.0739326588,-0.11074315,-10.1917789,25.3
3714087528,0.011077625,0.029605515,0.00848937525,-0.0823004847,-0.255531165,-10.0034284,25.3
3714092543,0.00162111583,0.0231461299,0.00928525431,-0.186898333,-0.358438349,-9.87546956,25.3
3714097557,-0.00756520712,0.00726680798,0.00557115199,-0.475588408,-0.138863137,-9.81089188,25.375
3714102571,0.00270185969,0.0204547188,0.00610173807,-0.519818358,-0.0766401904,-9.84078842,25.3
3714107586,0.00108074386,0.0247609753,0.00716291024,-0.292093891,-0.152623982,-9.8712838,25.3
3714112600,0.00432297546,0.00538282091,0.00769349645,-0.289105381,-0.269890301,-9.8784591,25.35
3714117614,0.00270185971,0.00457539755,0.00901996147,-0.46423208,-0.242368615,-9.73734602,25.375
3714122629,-0.00594409145,0.0102273594,0.00742820334,-0.432553861,-0.0856146552,-9.82464465,25.4
3714127643,0.00621427743,0.00672852591,0.00663232403,-0.242484618,-0.022793409,-9.8419845,25.35
3714132657,0.00837576516,0.00296055134,0.00822408241,-0.213197222,-0.149632494,-9.8192634,25.3
3714137672,0.00189130178,0.00807423057,0.00636703105,-0.149840807,-0.29023243,-10.0315311,25.3
3714142686,0.00945650909,-0.000807423107,0.00928525431,-0.0984384423,-0.345874105,-9.98309817,25.35
3714147701,0.0116179963,-0.00403711556,0.00928525431,-0.165978758,-0.363224738,-9.76784067,25.25
3714152715,-0.00783539288,0.000538282235,0.00636703105,-0.0320935155,-0.157410361,-9.77023239,25.35
3714157729,-0.00270185968,-0.0061902441,0.00530585901,0.0133318403,-0.0892044391,-9.97592316,25.35
3714162744,0.0162111578,-0.0110347828,0.00689761726,-0.122944222,-0.107153367,-9.7815933,25.3
3714167758,0.0148602277,-0.00188398721,0.00928525431,-0.0799096783,-0.394336199,-9.71223247,25.35
3714172772,-0.00567390532,-0.00484453866,0.0079587893,0.100596336,-0.317754118,-9.76963472,25.275
3714177787,-0.00810557905,-0.021800425,0.00450998067,-0.15820864,-0.21484693,-9.92928386,25.25
3714182801,0.00432297549,-0.0142644749,0.00663232448,-0.313013468,-0.144247816,-9.77202614,25.4
3714187815,3.25000001e-11,-0.0059211028,0.00716291024,-0.175541995,-0.318950712,-9.69070672,25.375
3714192830,0.00351241761,-0.0188398731,0.00795878956,-0.363220427,-0.383566844,-9.74452146,25.3
3714197844,-0.0105372525,-0.0199164377,0.00795878956,-0.411634297,-0.214846934,-9.58606751,25.4
3714202859,-0.0143198559,-0.00565196176,0.00689761713,-0.340507747,-0.135273353,-9.77083021,25.3
3714207873,-0.00702483525,-0.0121113472,0.00663232403,-0.303450233,-0.190316724,-9.973531,25.4
3714212887,0.00324223161,-0.0134570524,0.00769349646,-0.298668615,-0.451772767,-9.92450013,25.275
3714217902,-0.0102670669,-0.00726680798,0.0103464253,-0.173748892,-0.48886722,-9.82404669,25.275
3714222916,-0.0167515306,-0.012649629,0.00928525378,-0.053013086,-0.356643455,-9.90177889,25.425
3714227930,-0.00891613694,-0.0180324497,0.0100811324,-0.20901331,-0.209462245,-9.78219127,25.35
3714232945,-0.00540371926,-0.00403711584,0.00955054716,-0.059587805,-0.194504814,-9.71283044,25.35
3714237959,-0.00351241755,-0.0102273594,0.010877011,0.0665273212,-0.235189045,-9.58666548,25.275
3714242973,0.00405278952,-0.0193781546,0.0103464253,-0.0398636405,-0.321942199,-9.61058295,25.3
3714247988,0.0016211158,-0.00915079524,0.0119381829,0.0360445166,-0.257326058,-9.54899553,25.275
3714253002,0.00108074386,-0.0164176035,0.0100811327,0.0187111578,-0.193308216,-9.46647989,25.35
3714258016,0.00918632307,-0.0212621429,0.0106117184,-0.0691510396,-0.181342258,-9.28590222,25.275
3714263031,0.00513353344,-0.0115730651,0.0100811326,-0.0918637194,-0.207069062,-9.33194355,25.275
3714268045,0.00270185971,-0.021531284,0.00955054716,-0.133105153,-0.255531165,-9.46588177,25.3
3714273060,0.0099968806,-0.0261066821,0.0111423042,-0.299864013,-0.198094596,-9.46647989,25.25
3714278074,0.00513353337,-0.0193781551,0.0100811328,-0.268783509,-0.287839229,-9.44734586,25.375
3714283088,-0.00567390552,-0.0201855785,0.00875466836,-0.203633987,-0.0748453,-9.60579951,25.25
3714288103,0.00135093015,-0.0304129371,0.00689761713,-0.289703082,-0.0880078452,-9.6775522,25.175
3714293117,0.0113478103,-0.0218004245,0.00955054702,-0.391312426,-0.0545031808,-9.64406772,25.275
3714298131,0.00405278941,-0.0201855782,0.00875466796,-0.353657197,-0.20946225,-9.71223247,25.425
3714303146,0.0135092987,-0.0261066816,0.00875466836,-0.41880671,-0.180145669,-9.64944912,25.3
3714308160,0.0129689264,-0.0212621426,0.00716291037,-0.393105529,-0.359634947,-9.49637687,25.325
3714313174,-0.00405278954,-0.0142644754,0.00610173794,-0.204829398,-0.111939749,-9.54480977,25.3
3714318189,-0.000270186178,-0.0234152712,0.00477527345,-0.225748964,-0.0892044405,-9.75528382,25.4
3714323203,0.0224254359,-0.0228769886,0.00769349632,-0.33333533,-0.232197558,-9.62911887,25.4
3714328218,0.0162111583,-0.01291877,0.010611718,-0.143863792,-0.347669003,-9.30802594,25.25
3714333232,-0.00189130165,-0.0223387068,0.00689761713,-0.0936568247,-0.321343891,-9.42880949,25.4
3714338246,0.00540371961,-0.0306820782,0.00477527345,-0.240691515,-0.199889492,-9.51371686,25.275
