# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_3: Groves LS GNSS fixes (Export_Demo_4.m)
54500000,50.4121670012,-3.4455284841,9999.9991,6.25,0,0,6.25,0,6.25,-81.8234,182.5088,0.0958,0.01,0,0,0.01,0,0.01,1
55000000,50.4118035399,-3.4442746966,9999.5930,6.25,0,0,6.25,0,6.25,-82.9808,181.9633,-0.0322,0.01,0,0,0.01,0,0.01,1
55500000,50.4114366458,-3.4429833631,10002.1320,6.25,0,0,6.25,0,6.25,-84.0628,181.4892,-0.0351,0.01,0,0,0.01,0,0.01,1
56000000,50.4110592692,-3.4417289764,10001.3830,6.25,0,0,6.25,0,6.25,-85.1770,180.9565,0.0410,0.01,0,0,0.01,0,0.01,1
56500000,50.4106661035,-3.4404653499,10003.1837,6.25,0,0,6.25,0,6.25,-86.3081,180.4376,0.0481,0.01,0,0,0.01,0,0.01,1
57000000,50.4102804188,-3.4391670469,9999.2574,6.25,0,0,6.25,0,6.25,-87.3905,179.8875,-0.0163,0.01,0,0,0.01,0,0.01,1
57500000,50.4098804545,-3.4379287808,10001.6824,6.25,0,0,6.25,0,6.25,-88.4766,179.3628,-0.0088,0.01,0,0,0.01,0,0.01,1
58000000,50.4094938744,-3.4366688163,9997.0191,6.25,0,0,6.25,0,6.25,-89.5923,178.8186,-0.0124,0.01,0,0,0.01,0,0.01,1
58500000,50.4090768071,-3.4354120553,10001.0473,6.25,0,0,6.25,0,6.25,-90.6889,178.2499,-0.0284,0.01,0,0,0.01,0,0.01,1
59000000,50.4086722996,-3.4341551993,10002.9525,6.25,0,0,6.25,0,6.25,-91.8034,177.6966,-0.0347,0.01,0,0,0.01,0,0.01,1
59500000,50.4082675807,-3.4329198354,10000.1140,6.25,0,0,6.25,0,6.25,-92.8772,177.1335,0.0243,0.01,0,0,0.01,0,0.01,1
60000000,50.4078534886,-3.4316784960,10002.4947,6.25,0,0,6.25,0,6.25,-93.9889,176.5668,-0.0258,0.01,0,0,0.01,0,0.01,1
60500000,50.4074227956,-3.4304525255,10000.2409,6.25,0,0,6.25,0,6.25,-95.0352,176.0052,0.0230,0.01,0,0,0.01,0,0.01,1
61000000,50.4069931734,-3.4292109223,9998.3107,6.25,0,0,6.25,0,6.25,-96.1150,175.3888,-0.0042,0.01,0,0,0.01,0,0.01,1
61500000,50.4065590868,-3.4279828020,9999.1879,6.25,0,0,6.25,0,6.25,-97.1833,174.8425,0.0090,0.01,0,0,0.01,0,0.01,1
62000000,50.4061070988,-3.4267454923,9995.3575,6.25,0,0,6.25,0,6.25,-98.2572,174.2236,-0.0290,0.01,0,0,0.01,0,0.01,1
62500000,50.4056598133,-3.4255196066,9998.5409,6.25,0,0,6.25,0,6.25,-99.3435,173.5674,-0.0135,0.01,0,0,0.01,0,0.01,1
63000000,50.4052300804,-3.4243140459,10000.4516,6.25,0,0,6.25,0,6.25,-100.3760,172.9695,0.0451,0.01,0,0,0.01,0,0.01,1
63500000,50.4047821933,-3.4230973241,9997.4037,6.25,0,0,6.25,0,6.25,-101.4198,172.3729,0.0101,0.01,0,0,0.01,0,0.01,1
64000000,50.4043138183,-3.4218849736,10000.2346,6.25,0,0,6.25,0,6.25,-102.4870,171.7658,0.0538,0.01,0,0,0.01,0,0.01,1
64500000,50.4038590125,-3.4207043245,9998.9804,6.25,0,0,6.25,0,6.25,-103.5839,171.1339,0.0124,0.01,0,0,0.01,0,0.01,1
65000000,50.4033851321,-3.4194913512,9999.5482,6.25,0,0,6.25,0,6.25,-104.5909,170.4971,-0.0525,0.01,0,0,0.01,0,0.01,1
65500000,50.4029143505,-3.4182822716,10001.6516,6.25,0,0,6.25,0,6.25,-105.6664,169.8253,-0.0006,0.01,0,0,0.01,0,0.01,1
66000000,50.4024383196,-3.4170933622,9999.9522,6.25,0,0,6.25,0,6.25,-106.6889,169.1777,-0.0169,0.01,0,0,0.01,0,0.01,1
66500000,50.4019595718,-3.4159174845,10000.3395,6.25,0,0,6.25,0,6.25,-107.7092,168.5144,0.0028,0.01,0,0,0.01,0,0.01,1
67000000,50.4014726654,-3.4147411361,10000.7730,6.25,0,0,6.25,0,6.25,-108.7659,167.8687,0.0043,0.01,0,0,0.01,0,0.01,1
67500000,50.4009921723,-3.4135619824,9998.4217,6.25,0,0,6.25,0,6.25,-109.7518,167.1475,-0.0728,0.01,0,0,0.01,0,0.01,1
68000000,50.4005022848,-3.4123807312,10000.6494,6.25,0,0,6.25,0,6.25,-110.7750,166.5143,0.0248,0.01,0,0,0.01,0,0.01,1
68500000,50.3999968648,-3.4112228801,9998.9239,6.25,0,0,6.25,0,6.25,-111.8155,165.8474,0.0068,0.01,0,0,0.01,0,0.01,1
