# t_us, static pressure [Pa]
2108080004,92488.296875
2108120317,92488.640625
2108160100,92488.093750
2108200002,92489.359375
2108240002,92488.812500
2108279999,92488.671875
2108320000,92488.515625
2108360000,92489.015625
2108400286,92489.062500
2108440111,92488.234375
2108480002,92488.328125
2108520002,92489.125000
2108559999,92488.859375
2108600001,92488.140625
2108640001,92488.906250
2108680301,92488.734375
2108720124,92489.453125
2108760000,92489.250000
2108800003,92489.046875
2108840001,92489.328125
2108880002,92489.062500
2108920000,92489.718750
2108960312,92489.796875
2109000138,92489.609375
2109040002,92488.703125
2109080001,92489.171875
2109120002,92488.109375
2109160000,92488.781250
2109200002,92488.171875
2109240324,92488.234375
2109280147,92487.828125
2109320001,92488.343750
2109360002,92487.406250
2109399999,92487.531250
2109440002,92488.437500
2109480002,92488.453125
2109520381,92488.500000
2109560162,92488.031250
2109600009,92487.812500
2109640033,92487.578125
2109680000,92488.140625
2109720003,92488.640625
2109760001,92487.796875
2109800352,92486.859375
2109840219,92487.875000
2109880002,92488.203125
2109920000,92487.078125
2109961750,92487.578125
2110001003,92487.218750
2110041002,92487.015625
2110081000,92487.171875
2110121000,92486.953125
2110161341,92486.765625
2110201082,92487.703125
2110241099,92487.343750
2110281000,92487.281250
2110321001,92487.750000
2110361003,92487.109375
2110401004,92486.687500
2110441268,92485.921875
2110481137,92485.843750
2110521002,92483.859375
2110560999,92485.734375
2110601002,92483.562500
2110641002,92483.453125
2110680999,92483.484375
2110721278,92483.000000
2110761103,92483.203125
2110801002,92482.343750
2110841002,92481.921875
2110880999,92482.015625
2110921002,92481.437500
2110961000,92481.656250
2111001292,92480.812500
2111041117,92482.234375
2111081002,92481.296875
2111121001,92481.343750
2111161000,92481.140625
2111201002,92480.593750
2111241000,92479.828125
2111281303,92481.718750
2111321130,92480.421875
2111361002,92479.781250
2111401002,92481.187500
2111441002,92481.125000
2111481002,92480.921875
2111521002,92479.843750
2111561319,92480.343750
2111601141,92481.671875
2111641000,92481.671875
2111681010,92481.328125
2111721002,92481.140625
2111761002,92479.937500
2111800999,92480.843750
2111841330,92481.687500
2111881156,92481.015625
2111921000,92481.093750
2111961000,92481.578125
2112002732,92481.062500
2112042002,92481.671875
2112081999,92481.671875
2112122001,92481.625000
2112162408,92481.390625
2112202366,92481.953125
2112242060,92481.937500
2112282000,92482.015625
2112322002,92481.859375
2112362002,92481.796875
2112401999,92482.531250
2112442425,92482.140625
2112482248,92481.546875
2112522070,92482.015625
2112562000,92481.281250
2112602000,92481.453125
2112641999,92481.343750
2112681999,92481.453125
2112722004,92481.500000
2112762262,92481.718750
2112802082,92481.515625
2112842000,92481.593750
2112882001,92481.500000
2112922002,92481.328125
2112962002,92481.562500
2113002001,92480.562500
2113042272,92479.953125
2113082096,92481.484375
2113122002,92480.703125
2113162002,92480.812500
2113202000,92481.046875
2113242000,92480.796875
2113282002,92481.156250
2113322285,92480.921875
2113362109,92480.984375
2113402001,92480.468750
2113442002,92480.421875
2113482000,92480.984375
2113521999,92479.843750
2113562002,92480.718750
2113602296,92479.890625
2113642122,92479.406250
2113682000,92479.937500
2113722000,92479.890625
2113762002,92479.453125
2113802003,92480.093750
2113842002,92479.328125
2113882313,92479.359375
2113922134,92479.406250
2113962002,92479.687500
2114002001,92478.890625
2114043716,92479.781250
2114083002,92479.484375
2114123000,92479.703125
